admin1,Jan_rain_min,Jan_rain_max,Jan_rain_mean,Jan_rain_count,Jan_rain_median,year,Feb_rain_min,Feb_rain_max,Feb_rain_mean,Feb_rain_median,Mar_rain_min,Mar_rain_max,Mar_rain_mean,Mar_rain_median,Apr_rain_min,Apr_rain_max,Apr_rain_mean,Apr_rain_median,May_rain_min,May_rain_max,May_rain_mean,May_rain_median,Jun_rain_min,Jun_rain_max,Jun_rain_mean,Jun_rain_median,Jul_rain_min,Jul_rain_max,Jul_rain_mean,Jul_rain_median,Aug_rain_min,Aug_rain_max,Aug_rain_mean,Aug_rain_median,Sep_rain_min,Sep_rain_max,Sep_rain_mean,Sep_rain_median,Oct_rain_min,Oct_rain_max,Oct_rain_mean,Oct_rain_median,Nov_rain_min,Nov_rain_max,Nov_rain_mean,Nov_rain_median,Dec_rain_min,Dec_rain_max,Dec_rain_mean,Dec_rain_median,silt_min,silt_max,silt_mean,silt_count,silt_median,bulkdensity_min,bulkdensity_max,bulkdensity_mean,bulkdensity_median,clay_min,clay_max,clay_mean,clay_median,harvested_area,production_mt,yield_mt_ha,value_ksh
Nairobi,23.55755424,85.24237823,41.39833069,40,38.95835114,2018,22.31289673,38.40462494,29.20682068,29.83258057,185.3097534,284.6990356,236.9696533,235.9458466,229.1944122,423.0705261,323.5392822,312.6573486,147.5688171,428.565918,260.9293701,247.2799988,11.80950737,68.12242126,40.41714172,38.78848267,4.759048462,36.01635742,20.91895447,23.72723007,10.29140663,60.17938614,31.52571716,33.39509964,8.917748451,29.42649651,17.67048035,16.95852661,24.02577972,51.41915512,35.75110474,36.1109314,84.06964874,129.8100739,102.3672974,101.5344696,125.4073181,201.2509613,160.5043945,160.6353149,15,31,22.96068725,10302,23,989,1430,1247.958552,1260,25,61,42.15074743,42,,,,
Nandi,14.72637367,38.93868637,23.82788086,131,23.24523926,2018,24.43083191,109.5467529,50.93862566,47.000103,147.2684784,394.9172974,241.2470778,234.8227539,292.2628479,488.9733276,392.7211951,391.3887939,175.1255493,377.6717529,275.8194776,273.4708252,111.7284546,321.2615967,229.6056178,242.2478027,76.32691193,256.122345,182.312828,187.4166412,88.31152344,187.1860962,153.8568106,156.4272766,52.80443954,115.7815247,79.59904282,77.79279327,80.88146973,299.447998,181.6130278,176.1087036,13.25338554,111.9434052,58.66548634,54.15562057,25.07461548,204.3679657,97.91049171,89.50724792,15,33,25.46049221,40511,26,892,1320,1135.68374,1130,24,51,40.80657105,41,,,,
Narok,22.70281982,185.7305908,81.38280064,659,73.00964355,2018,19.76970482,89.85542297,40.57900228,38.68827057,145.7361908,370.5585327,254.5702295,253.6197815,224.3295288,669.6070557,380.9518921,365.6433716,38.70901489,455.7188721,187.530432,177.8311157,3.813251495,321.2362671,91.13336969,67.75782776,0.141789988,148.3998718,41.42092067,34.3274231,5.74E-10,195.5588074,97.03992792,99.9907074,0.000144939,97.30802155,33.58295002,25.76184464,1.466909409,199.4195251,56.65204737,45.61769485,31.24079323,142.9372406,69.93368266,68.17602539,74.12065887,197.6775665,124.5549839,116.9678497,13,48,28.763124,250000,29,866,1520,1214.57664,1230,19,53,33.066012,33,,,,
Nyamira,27.24945068,62.59809875,45.7299327,46,47.30989838,2018,35.07255173,65.36430359,52.93294094,53.11481094,240.9295654,311.7069702,265.2879373,266.5236206,268.7545776,432.7139587,367.3426461,370.9508667,179.8921509,346.5957336,266.4692171,278.1342163,95.49917603,189.6927795,144.8366912,151.2772217,56.30018616,90.79747009,75.14748747,76.04934692,94.22424316,151.374939,121.4109524,122.8130188,55.91855621,86.13610077,70.32908033,68.71175385,134.9855957,282.0465088,207.6682023,213.6237793,103.9492874,180.5178223,138.4695567,134.4910889,137.2980652,205.267868,177.9587084,183.3121338,16,44,25.17182555,12955,25,487,1350,1107.933771,1100,30,51,41.25171748,41,,,,
Nyandarua,10.82405758,88.45835876,34.35985996,147,28.96313858,2018,4.82630825,98.33058929,24.46597975,19.55869865,106.7883835,542.1257935,233.2504252,201.5413055,194.6412964,956.9386597,402.305219,376.7127075,115.6564484,763.3583984,329.1995376,319.148468,91.1998291,365.211792,255.9894505,273.6480408,11.86689854,155.7212067,88.88252684,89.86557007,29.451231,172.9981232,98.46764722,97.02510834,16.24848747,97.27000427,60.32099011,60.45146561,15.95568848,198.9664917,86.82579985,80.10566711,37.7427063,269.4598389,83.21586682,71.33676147,39.53076172,253.79245,117.9298602,113.7574005,17,51,30.6110968,46572,30,771,1320,1131.15417,1140,23,52,38.05960663,38,,,,
Nyeri,6.074146271,59.88961411,29.72235918,143,27.43756104,2018,8.046678543,56.75686646,24.66994578,22.54976273,107.5949783,446.6044922,247.8562336,228.5076294,211.9033966,735.5483398,477.7836538,489.8772278,51.44498062,564.7095337,332.3656031,367.3129883,53.58127213,391.6203613,156.5578562,136.4485474,21.24675369,225.3076782,66.74423623,64.89700317,11.40837955,141.4344177,55.91511077,43.43160248,23.59124184,208.262085,57.80385435,49.14983368,42.04438019,191.4737701,103.3712098,90.01501465,70.70135498,231.8867493,140.3658763,138.6490021,65.67796326,254.8275604,162.1225142,165.9382782,17,39,26.39762461,47487,26,729,1370,1111.136353,1120,24,59,39.75397477,39,,,,
Samburu,1.37288785,11.63001728,5.374628578,773,5.201972008,2018,0.747837961,21.72879791,6.700436611,5.957064152,60.88518906,421.8708191,164.6786061,157.1286774,87.60354614,487.1206665,242.0365864,237.5058594,1.376384616,274.2006531,85.37126051,72.19185638,1.79E-08,265.7144165,57.35033453,37.38332748,0,90.53868103,19.4268273,14.22903919,0,119.0974426,21.54669055,12.69239044,1.33E-08,51.43027878,7.404768733,2.583902359,7.92E-08,147.7253723,37.54092214,29.85579109,0.921697557,121.1399384,48.22796734,46.7457428,38.98269653,222.5398254,109.5179698,107.7113419,11,34,20.82062537,296179,20,902,1550,1326.963384,1350,15,47,27.94953052,27,,,,
Siaya,19.15601349,36.70441055,27.72307525,148,27.08402252,2018,46.31723022,126.1710663,72.00215768,72.75162506,137.3095398,304.5108643,201.7069257,198.9788513,229.1123657,354.8939209,291.7872677,286.1191406,155.7983704,487.7773132,260.6806377,244.545105,56.32735443,209.1538696,113.1650787,110.0848999,20.85266876,105.1703033,50.80657794,46.48527527,45.54055405,136.1084442,92.28772962,89.80949402,22.79249191,113.1393127,65.46871041,59.07985306,96.02099609,259.8912659,189.1812183,192.8763275,49.50168228,134.1896057,83.37153584,78.94949341,122.9086075,191.0206909,156.3558383,156.212265,12,32,21.91789233,35831,22,1020,1410,1257.963663,1260,16,62,40.63927884,41,,,,
Taita Taveta,2.937031269,58.91257858,16.84983486,628,13.79084873,2018,3.18591547,15.01292515,6.82487031,6.455510139,139.3271027,353.1362915,233.6450289,238.0093689,78.4853363,436.2749634,191.0826035,187.3986053,1.594611764,110.1343918,38.95050632,37.87503433,0.153914467,79.62729645,22.23959992,18.41415787,0.233803466,81.88651276,23.44417266,20.29143143,2.950016499,62.14042664,17.50021771,15.01461029,2.724895477,114.5082016,29.50085527,28.63516045,8.495537758,280.8547974,86.74010997,78.49099731,38.33285141,119.2109985,69.65078249,68.91297913,101.6940384,317.1061401,179.9251219,175.3492432,5,33,14.7047078,240792,14,899,1660,1363.642646,1380,14,50,28.41140486,28,,,,
Tana River,0.198943108,12.00943184,5.293487658,1403,5.247189045,2018,0.113041967,16.48083115,5.580194714,5.237526894,1.496934891,228.5960083,150.091066,150.3588562,6.612488747,372.8862305,143.1181397,134.614502,0.473815501,416.9434204,49.25589139,19.05308533,6.42E-09,191.5533295,32.67344251,16.17596626,0,123.3110809,23.16907408,16.02596283,2.35E-08,73.32904053,14.09337692,9.992034912,0.339882344,83.6958313,18.88698047,17.73555756,1.9373734,214.8019104,40.33043033,29.53522301,0.947134256,120.3871307,52.76359252,49.60507965,1.923969984,309.6358643,151.6778778,153.0990601,8,34,18.65968818,551027,18,1190,1630,1422.983629,1420,11,60,29.4725195,29,,,,
Tharaka-Nithi,4.556512833,25.57343292,9.761238607,120,8.672251701,2018,2.806153774,27.63622284,8.096301778,6.636575699,161.8165741,397.0025635,247.9946452,240.7465515,412.6224365,777.2815552,583.415625,572.1218262,22.05968094,606.1477051,190.03361,124.3154297,2.77913785,174.7317047,29.95529378,9.917938232,2.88859129,106.0611115,27.46697998,16.23674011,0.071865559,48.61797714,10.69515279,5.492864609,1.671674848,141.4181519,21.20518392,4.50988102,20.91138649,152.859848,60.62404378,45.09708786,88.46792603,271.934906,172.816862,175.826355,146.5064545,295.7608643,201.6821126,199.3803711,10,50,19.33271969,36938,18,709,1480,1221.173426,1230,12,63,38.41642753,37,,,,
Trans Nzoia,6.94440937,19.49908257,11.50372909,113,11.3427372,2018,13.15205765,40.74653625,20.82578298,18.66075897,113.0452423,247.3952332,159.7625311,157.1356812,247.3426819,448.644043,318.2063744,311.7173767,221.5859833,423.9507446,319.5927475,316.9930725,153.0034637,275.9831543,212.9753872,212.1229553,139.1585236,270.9141235,186.759852,183.6838684,108.9908447,256.4298706,158.2756845,153.1669312,33.98352814,103.571106,66.29306381,64.90215302,56.75218201,229.3231354,115.8857508,106.2770233,19.24447823,72.54754639,35.99842713,32.28843307,33.00049591,84.93297577,53.67539235,52.89984512,17,34,25.77331376,35419,26,778,1400,1116.248115,1120,22,62,42.73409752,44,,,,
Turkana,0.937149644,8.337241173,2.434134977,2075,1.897824526,2018,1.34156394,46.07330322,8.673527861,6.710720062,37.09445953,344.4287109,101.578253,98.01689911,47.94447327,318.473175,149.752997,139.2637329,0.84709537,295.2855835,77.72846386,66.57551575,0.401420206,215.6760864,42.47631777,26.90597343,2.479962826,73.5042572,17.27074925,13.07638741,0.190279037,133.3557892,21.6982003,13.11750984,2.32E-09,31.87145233,5.269227221,2.225551844,8.25E-09,90.61254883,9.881600151,1.471428514,0.240960062,42.02892303,9.682097139,6.766728401,11.41777611,95.31997681,29.93233245,22.98171997,7,36,22.93463901,662031,24,962,1610,1373.47961,1380,10,48,28.3776228,28,,,,
Uasin Gishu,6.94440937,26.15203094,15.45248047,150,14.18844604,2018,11.73117065,53.99711609,23.84106934,24.06555367,113.0452423,247.0773163,164.34125,157.6622009,263.0846252,534.7003174,370.9223438,363.1621399,180.7392426,398.1509399,258.7026823,250.4272766,153.0034637,344.9072876,240.7703906,241.3490601,93.63065338,256.122345,176.5220703,177.1295166,115.7555847,205.1906281,158.4341016,158.0544434,30.22309875,93.49771118,52.6068099,52.304245,46.48370361,189.4953613,82.885625,79.28157043,13.25338554,56.35965729,28.00759115,25.99142075,25.07461548,103.5384293,69.381875,70.59980774,17,35,25.654034,48525,25,990,1360,1130.39085,1130,28,53,43.66893354,44,,,,
Vihiga,23.9802742,40.32019043,32.94585997,33,33.83647919,2018,67.17625427,109.5467529,83.42554451,83.10868073,228.4666748,361.8248291,299.5473781,302.0062256,324.9822388,455.2723389,370.5643643,358.5549622,254.2449646,427.0071411,346.9963897,356.2493286,111.7284546,224.1796875,157.4418501,150.3528442,61.51546478,188.7207184,113.1714015,104.9323578,88.31152344,173.4682007,137.6385683,135.0308533,67.07711792,115.7815247,88.18618312,89.03122711,232.1646423,288.1938477,255.9006866,255.928009,76.41397095,111.9434052,98.106904,99.81359863,114.863678,204.3679657,166.2019117,167.94841,16,32,25.15512195,8200,25,1040,1360,1204.497561,1210,25,50,41.72121951,42,,,,
Wajir,0.392567515,4.742541313,2.542978285,1946,2.47526288,2018,2.539628267,37.2304039,6.922961965,4.950976372,44.64913177,200.1670227,91.22734937,88.0765686,95.42646027,337.7633972,211.2783755,217.2977295,1.175688863,139.6935577,50.32020009,51.48222351,1.36E-08,10.77667046,2.065666802,1.41744566,6.43E-13,30.31763458,5.385252401,4.715640068,1.46E-08,10.30527115,2.736462867,2.343282223,0.264252871,33.86276627,4.199759723,2.632276773,5.144316673,105.0039978,48.97733331,51.94120407,4.634171009,70.57492065,34.04115814,32.44153214,37.66592407,261.5417175,142.5516123,144.7537079,9,34,21.44268863,781782,22,1120,1590,1438.754108,1440,11,48,27.19332244,27,,,,
West Pokot,1.737871528,14.17077446,5.052572851,362,4.345115662,2018,2.925585747,22.45743752,10.19762037,9.192956924,79.56699371,275.9606323,132.684975,125.323204,121.4817581,489.5084839,295.9744691,289.6933594,56.89193726,444.8303223,213.6468189,209.5883942,35.62434769,295.7230835,138.084211,129.5363312,13.37655449,256.4309998,88.1128712,72.69037628,15.93118095,239.7634888,96.57130525,88.11105347,0.297190249,73.13117981,24.97928447,21.00455093,0.340081304,190.1732178,59.22577478,52.76576614,1.288575768,56.53989029,16.84031585,15.15254021,20.17533875,79.24525452,47.76355318,45.82401657,12,34,23.01619475,125658,23,796,1560,1279.628834,1280,16,51,31.05472791,30,,,,
Nakuru,6.748371124,81.12426758,31.86501257,317,27.74715042,2018,6.777092934,46.54565048,24.45614095,24.76685905,116.8802032,337.7214966,200.1167809,194.9126892,178.4116516,532.0380859,362.6741424,359.355957,113.7213669,511.196228,283.7885942,284.6940002,24.55006409,407.7912598,220.2540664,230.1255798,0.979449391,222.0032654,92.12585026,88.89727783,3.66823411,223.9147339,99.12452558,90.33128357,13.21838474,89.68527985,51.76786771,50.63100052,6.520421982,190.2108765,67.44693908,66.15666199,25.93436813,113.3983002,62.37403268,61.82667923,52.50401306,169.6194916,97.69027257,95.60758972,16,46,29.77398128,104248,30,841,1400,1114.725347,1130,16,51,33.60073095,33,,,,
Baringo,2.075200558,13.10469437,6.258035714,420,6.189518929,2012,4.137764931,37.47431183,11.98317522,11.02279472,13.2870903,65.00182343,30.88272414,28.93313599,91.36667633,421.6117554,222.7829427,205.256546,85.71321869,619.3609619,277.6524554,266.2067871,42.91170883,196.1011658,91.37859003,90.05374908,85.52862549,271.1240234,162.4641927,158.9371338,60.81249237,240.0686646,130.9998326,127.0258179,31.26408386,228.4018555,101.4567243,92.21472168,0.92295444,262.611908,110.0688988,108.5737457,3.239980698,164.0453796,66.03543992,60.28429413,30.08659363,159.1461639,78.80126488,76.73086548,16,42,26.09324772,151682,26,931,1540,1241.430888,1230,18,60,35.21500903,35,,,,
Bomet,12.44576645,23.24035645,17.17930167,112,17.10299683,2012,21.11766434,85.64109039,41.23048619,40.74757385,52.7744751,145.3657532,104.4608677,109.3238068,228.2607422,442.0127258,336.6188616,329.462677,74.51794434,282.8916626,185.0152065,197.8226318,84.95568848,287.1008911,162.1436942,150.5790253,46.38095093,253.3357544,127.3713553,115.7740021,77.37639618,244.8150482,143.0859811,138.5206299,71.53173828,286.8414917,168.7955497,173.6981049,64.45479584,306.0435791,152.2283761,122.3671875,92.14550781,206.7490387,153.3198242,152.7591248,94.88671875,261.6470947,156.9882115,156.4793243,17,36,26.43265014,34885,27,883,1370,1152.181855,1150,25,51,38.39177297,38,,,,
Bungoma,6.219087601,15.53518105,9.655906735,133,9.347078323,2012,12.22305012,39.00927734,25.78629068,25.51449966,33.3567276,66.05802917,46.3251329,45.38698196,263.030426,384.0583801,317.4599977,318.2106018,229.3920898,377.2157288,289.235726,289.475708,138.930954,286.6586609,189.5030839,184.5419464,123.0542145,206.4858398,162.0644091,161.6674805,148.3675842,256.8746338,185.2707942,182.9725952,232.4951477,355.3989258,286.243891,288.8677979,122.2176514,325.8826294,234.7412036,237.9285736,71.94008636,279.6441956,199.8583324,211.3491974,67.4848938,232.5875854,137.1932272,129.394104,17,37,24.60315799,43002,24,807,1300,1124.925445,1130,22,50,38.55492768,39,,,,
Busia,7.024416924,12.2211113,9.57680234,88,9.505096436,2012,23.04940796,51.67115021,31.26178533,31.12358284,45.6341629,84.95386505,64.7164695,66.3522644,213.0156555,338.5123596,276.9038086,282.1019897,161.5750732,328.053772,244.0340021,246.0296631,70.70895386,235.1894379,153.5430797,151.5765991,31.20026779,148.6137085,105.6056352,115.4879456,46.61149216,177.4277344,125.0709118,128.3142548,72.60876465,309.7945251,216.3836115,231.8132782,76.43081665,329.4337158,213.8855202,232.8183441,123.621994,350.3739319,237.1634189,249.574585,96.73116302,260.0054016,204.9470881,209.4117584,12,33,22.26631745,24054,22,1030,1390,1224.442504,1220,22,55,39.84692775,40,,,,
Elgeyo-Marakwet,5.303075314,11.61822987,7.766419293,146,7.538864136,2012,8.600197792,30.63545227,17.93457031,16.87234688,26.82679176,72.38999176,45.98025805,45.06700134,179.9864349,443.9387817,299.5349957,301.2496948,214.3269958,543.2971802,353.6776006,352.6370239,69.7020874,196.1011658,118.1545912,122.814682,120.1154938,241.8344116,175.3604452,175.0231323,118.9125977,257.276123,179.1607984,182.0927124,85.9908905,288.9790649,165.1496549,163.2388458,92.31284332,340.7710266,192.4080158,193.0437927,46.11574173,183.3814392,108.0408283,104.9778519,66.28340149,168.5343781,100.3447266,100.0966339,15,36,25.89124379,43078,26,888,1500,1175.92683,1160,21,55,38.09206556,38,,,,
Embu,4.67313385,24.9558239,9.673822576,132,8.331336975,2012,9.018752098,36.07538223,15.16459517,13.52055454,15.12159348,43.67536926,27.38685932,27.25478554,241.779068,508.9620361,343.4157789,331.9612427,47.76881409,386.5161133,156.8843661,141.9004059,1.791970372,83.24564362,18.69828288,11.04080296,1.719653964,93.93148804,21.81467322,12.5403738,1.324293613,107.1117554,24.6114132,14.44982147,1.019722581,77.58415985,13.58494707,7.884539127,79.34568787,272.6517334,153.753492,140.2060242,154.2506714,346.5315247,247.0781102,248.8941956,71.1427002,143.0030212,109.4594061,110.9111176,11,39,19.60412876,39576,18,742,1440,1198.544572,1230,12,66,39.14913079,38,,,,
Garissa,0.427397549,7.047247887,3.860489646,1517,3.63470602,2012,0.588185191,11.17263794,4.764941342,4.438222885,2.69051218,16.85107613,9.085955525,8.756646156,14.96278191,145.1343384,45.51663439,38.7778511,0.21046631,242.8559418,46.54928518,13.85125351,4.26E-09,104.5277634,16.46514374,2.4806633,0,38.58763123,12.00973859,8.526176453,1.66E-08,44.61520386,8.120640553,4.272423744,0.404400319,43.35172272,12.22512823,9.445037842,3.571998119,108.407486,48.07626586,47.59640121,25.68416214,234.3390045,120.0523237,115.5440598,10.7091217,134.7995148,63.54981048,56.36330795,8,33,20.52270318,611280,21,1260,1630,1406.490459,1410,13,50,30.81391179,31,,,,
Homa Bay,11.81439686,24.86587906,17.31326432,199,17.25316238,2012,31.44491005,72.7986145,50.58849914,51.23712921,69.83882141,132.091095,95.02983668,95.17845917,202.6071777,493.9091492,292.4453518,281.1933289,138.1223145,272.7409363,193.9937579,190.7437897,63.10201263,295.0325317,149.98199,136.5400238,19.42031097,148.6268768,74.45266371,66.02721405,42.89208221,169.4830322,91.60973814,85.8110199,72.83005524,319.7821655,171.8826162,172.3908081,44.81847,211.2021942,131.7238929,125.5457764,65.18494415,285.4908142,181.2303706,175.4256592,110.0695038,249.7487488,180.2730057,178.695343,14,35,23.92196401,44236,24,935,1380,1216.903879,1220,17,55,39.02210869,40,,,,
Isiolo,1.828990221,13.35330772,4.071139908,951,3.296841145,2012,2.669066906,24.114645,6.201748981,5.229112625,2.572930813,27.57206345,7.606783156,6.617628098,36.04489136,271.8075867,115.2913381,100.9453278,0.338062525,124.1661301,13.13245412,4.435081959,4.91E-09,51.37704086,2.133121976,0.235081434,0,47.8191452,2.650455575,1.63E-08,0,38.61670303,1.85944701,5.07E-08,2.69E-09,7.037550449,1.161263868,0.958321571,0.679011822,207.1083984,42.76974895,25.47856903,1.909727216,256.6921082,59.37592008,41.91511917,5.581810474,148.9673157,52.68031595,39.49687576,8,33,19.36160912,356642,19,1040,1610,1423.045138,1440,13,56,30.46520881,30,,,,
Kajiado,4.876542091,27.3156929,13.80519161,802,13.48320007,2012,6.563426495,55.73850632,20.87401857,20.50024414,21.66581726,85.80210876,49.05008962,49.42456055,105.4830246,465.1682129,248.5685006,262.2628784,2.162821293,256.7083435,70.93902938,65.59268188,0.116173647,38.91956711,10.04012613,8.53613472,7.33E-09,25.88612366,2.210508275,0.616903305,0,82.34983063,5.778331271,2.920184374,6.45E-09,22.63454056,3.567865005,2.000162601,7.588785648,112.5410538,32.66786647,30.81637955,57.74814224,248.7910309,118.3065578,114.9468842,61.34561157,237.1137085,120.1718166,119.4779816,10,48,21.30290462,302105,21,896,1580,1297.289353,1310,11,57,34.8617666,34,,,,
Kakamega,5.366434574,20.31924438,10.69363912,144,10.06851959,2012,9.378881454,44.20825195,25.92003716,25.6571579,31.87588501,106.1492462,64.5222168,66.19923401,264.0166016,405.7474976,335.8563911,335.6583252,207.772995,421.6586914,283.3951552,288.2150879,148.6814575,372.1004639,245.0873481,251.2494202,110.4598236,242.2807312,157.5320095,154.7579956,150.502533,299.7744751,215.6845025,213.4951477,185.5330963,419.0162354,306.9124891,310.0420532,105.940834,285.1198425,210.7792833,220.7267456,70.46002197,376.6760864,195.7059733,218.5838165,70.63729858,299.990387,175.7004666,198.0350189,18,32,24.2193206,43156,24,1020,1300,1178.383724,1180,22,59,42.00743813,42,,,,
Kericho,5.690445423,23.29388428,14.03060551,118,14.96912956,2012,13.22114754,42.63489914,26.40244306,26.04652023,41.97945404,122.7309265,79.8433031,78.43180084,286.5930176,430.7511597,358.5381025,356.3635864,122.3775787,337.6643982,224.1010163,218.7990417,101.3975525,287.1008911,188.2692995,190.6297913,100.7016449,238.0577393,164.7481627,158.0652008,115.5767517,258.507782,180.514334,188.1231079,174.1081238,293.1045837,230.0420749,225.1812134,99.62481689,294.4455566,180.8404727,179.2236176,57.35800934,214.268219,150.2463586,161.1009827,78.67254639,212.8710938,139.1846365,141.8418884,10,39,26.57414185,36066,26,928,1340,1121.777852,1110,28,53,41.53421505,42,,,,
